client_id,name,age,gender,marital_status,employment_status,location,annual_income,housing_condition,private_car,number_credits_loans,national_bank_reported,credit_score,app_installed,email,phone
9331978,Regina Adams,47,Female,Single,Self-Employed,Port Davidfurt,55550.12,Own,False,5,True,743,False,mannangelica@example.net,+1-877-691-4094x219
1304962,Patrick Anderson,67,Female,Married,Self-Employed,South Elaine,53766.3,Mortgage,False,2,True,320,True,sharonbrown@example.com,(935)567-6979x72405
769190271,Jesse Singh,48,Male,Divorced,Self-Employed,Velezshire,44447.46,Mortgage,True,1,True,503,True,garciaamy@example.com,(479)859-6799x7873
6130164,Mr. Christopher Davis,60,Female,Divorced,Self-Employed,Meganberg,64031.85,Own,True,4,True,714,False,jeffreywalker@example.net,618.243.6427
120,Michele Alexander,65,Female,Divorced,Unemployed,Pittmanton,496880.33,Mortgage,False,4,True,332,True,jcruz@example.com,795-756-8996
806,Meagan Dominguez,61,Male,Married,Employed,North Angelatown,134352.45,Own,False,5,True,576,False,chad66@example.org,8878369262
821,Jonathan Meyer,80,Female,Single,Unemployed,Taylorville,49969.55,Mortgage,True,1,True,812,False,zmccann@example.org,001-711-792-2817x6784
336409,Diane Brown,39,Female,Divorced,Self-Employed,West Sean,241610.67,Rent,False,3,True,358,False,kennethgonzales@example.org,+1-878-671-4626
17888137,Raymond Thompson,33,Male,Single,Unemployed,Anitaland,26535.71,Mortgage,True,1,True,387,True,trevor12@example.com,406.790.4362x7527
694506359,Amy Moyer,20,Female,Divorced,Unemployed,North Warren,63394.43,Own,True,1,True,407,True,zscott@example.net,608.543.1595x32442
726921244,Robin Wilson,30,Female,Married,Employed,East Nathantown,75114.9,Own,True,3,True,658,False,leechad@example.net,9337490909
59478,Emily Black,67,Male,Married,Self-Employed,New Joseph,97165.53,Rent,False,2,True,329,False,averythomas@example.com,001-905-364-7589
388881,Daniel Kelley,71,Male,Divorced,Unemployed,East Johnbury,32909.7,Mortgage,True,1,True,308,True,andrea87@example.com,356.800.5567
746,Christopher Klein,67,Male,Divorced,Employed,Valeriemouth,36106.26,Rent,False,1,True,704,True,michael69@example.com,509-647-5598
28431,Cody Joyce,56,Male,Married,Unemployed,Lindafurt,88424.73,Mortgage,True,4,True,386,False,martin64@example.com,869.373.7105x47668
7600558,Micheal White,50,Male,Married,Unemployed,Kellybury,152319.41,Mortgage,False,4,True,488,False,brownmark@example.com,647.363.6967x3845
478799541,Debbie Craig,58,Female,Married,Self-Employed,South Sheryl,25000.0,Mortgage,True,1,True,551,True,bryanbowman@example.net,611.599.0355x6435
22,Debra Moore,72,Female,Married,Unemployed,Hollyborough,40599.72,Rent,True,2,False,397,True,alex44@example.org,2067263863
47707,Taylor Park,28,Male,Divorced,Employed,West Wayne,36430.59,Mortgage,True,2,False,736,False,johnsonjames@example.org,(654)941-8210x305
4255965,Taylor Roach,63,Female,Married,Self-Employed,South Carolyntown,98558.24,Own,False,4,False,651,False,ilarson@example.org,653-820-8718
2323302,Janet Thomas,24,Female,Married,Unemployed,Angelaside,41661.29,Rent,True,1,True,833,True,edwardcurry@example.net,581-392-3172x335
5063,Amanda Saunders,38,Female,Married,Self-Employed,East Nicholasmouth,72974.02,Mortgage,True,4,True,383,False,likim@example.com,+1-888-796-1306x9764
60511,Julia Curtis,52,Female,Divorced,Employed,South Elizabeth,49386.13,Mortgage,False,1,True,714,False,figueroavictoria@example.net,+1-664-457-6286x643
5167522,Ashley Harris,30,Female,Single,Self-Employed,New Stephenville,117650.9,Own,True,2,True,531,False,lisa91@example.org,7977713007
898,Angela Sherman,77,Female,Divorced,Unemployed,Heatherstad,88265.73,Own,False,4,True,583,False,kendraallen@example.com,+1-211-795-8482x081
361674,Mrs. Samantha Gibson,53,Female,Married,Unemployed,Baileyland,40012.3,Mortgage,True,1,False,732,True,nelsonfranklin@example.net,8375675918
15825,William Olson,21,Female,Married,Unemployed,Lake Heatherville,123815.54,Mortgage,False,2,True,729,False,shannonkayla@example.com,+1-478-304-0607x68191
46970,Nicholas Castillo,41,Male,Single,Self-Employed,Pamelaview,25000.0,Mortgage,True,3,True,470,True,josephmathis@example.net,+1-995-533-4745x4188
59052477,Tracy Singh,60,Female,Married,Employed,Lake Shelby,213890.48,Own,False,3,True,313,True,lori19@example.net,543.378.2807x961
96,Adam Price,42,Male,Single,Unemployed,New Zacharychester,124147.1,Mortgage,True,5,True,700,True,meadowserin@example.org,658.625.5366x589
33747269,Jeffrey Mcintosh,67,Female,Divorced,Employed,New Jenniferton,41395.78,Rent,False,2,False,620,True,osuarez@example.org,+1-985-782-5954
6625,Jason Brown,25,Male,Divorced,Employed,Smithfort,48607.02,Mortgage,True,2,False,426,True,gallagherjoseph@example.org,482-203-0860x109
5844161,Megan Gregory,26,Male,Married,Self-Employed,Carolynport,82289.64,Own,True,5,True,459,False,gdavis@example.org,(621)643-0331
72961253,Kevin Ray,61,Male,Married,Employed,Stephentown,99491.04,Mortgage,False,5,True,845,True,ruizbruce@example.com,6046825819
22171,Francisco Daugherty,20,Male,Divorced,Self-Employed,New Debbieborough,126126.11,Mortgage,True,2,True,318,True,kennethharris@example.net,287-335-3268
64471,Rebecca Richards,20,Male,Single,Employed,North Bethanyside,65893.25,Mortgage,False,1,True,348,True,athompson@example.net,(655)933-7227x0685
464937,Dr. Anthony Alvarez PhD,77,Female,Single,Self-Employed,West Jamesborough,102567.08,Mortgage,True,4,True,457,False,burkestephanie@example.com,301-359-0663x412
87469706,Danielle Santos,22,Male,Single,Employed,Angelafurt,27261.51,Own,True,1,True,832,False,kimberly96@example.com,623.637.6580
8016549,David Williams,39,Male,Single,Self-Employed,Wrightfurt,165347.93,Mortgage,True,4,True,373,True,kylelong@example.org,810.810.5324x939
6647014,Juan Powell,63,Female,Divorced,Unemployed,South Jerry,25000.0,Rent,False,5,True,687,True,adamlopez@example.com,638.610.3791x403
807,Benjamin Schneider,76,Male,Married,Unemployed,Lake James,25000.0,Rent,True,1,True,335,True,whurst@example.org,(380)328-4277x84724
58769159,Joshua Miller,48,Female,Single,Employed,Douglaschester,25000.0,Rent,False,1,True,673,True,nwilson@example.com,702-431-5786x102
24903,Melissa Reyes,73,Female,Divorced,Unemployed,New Elizabeth,91497.63,Rent,True,3,True,564,True,henrytracey@example.org,233.510.7430
470128181,Ryan Craig,42,Male,Divorced,Employed,Rubiochester,47877.8,Rent,True,1,True,526,True,norrisashley@example.net,844-799-5588
15390280,Todd Palmer,68,Female,Single,Self-Employed,Ronaldbury,148531.67,Own,True,5,True,763,False,rosemegan@example.com,519.473.0072
4411,Michelle Bailey,70,Male,Married,Unemployed,West Rachel,93210.41,Own,True,4,True,464,False,zhill@example.com,(546)372-8543
194192032,Steven Morris,61,Female,Married,Unemployed,Gonzalezshire,67515.22,Mortgage,False,3,False,670,False,mcbrideerin@example.org,001-475-874-9062x9511
14429,Willie Williams,56,Male,Divorced,Employed,Lake Kristina,54511.59,Own,False,1,True,667,True,qrodriguez@example.com,278.390.8903x25005
34398619,Katherine Jones,80,Female,Single,Employed,Sanchezfurt,179631.62,Rent,False,5,True,671,False,tiffany03@example.org,001-260-942-8596x32310
244031,Steven Ortiz,28,Male,Married,Unemployed,South Martha,112237.08,Own,False,1,True,342,True,laura53@example.org,846.316.2320
272298584,Aaron Rogers MD,54,Male,Married,Unemployed,North Sonyamouth,28197.64,Mortgage,True,2,True,461,True,dsmith@example.com,001-740-375-8257
99695891,Gina Dougherty,72,Female,Single,Employed,Williamton,54357.15,Mortgage,True,1,True,576,True,hwalters@example.org,235.938.3958x96988
553674991,Beth Bailey,45,Female,Divorced,Unemployed,South Ronaldmouth,115593.95,Mortgage,False,5,True,422,True,dallen@example.com,955.457.2618x13542
993,Anthony Conner,78,Male,Single,Self-Employed,Edwintown,55675.2,Rent,False,5,True,485,False,johnsonjoseph@example.net,9116964103
9109707,Shannon Lewis,29,Female,Single,Unemployed,East Scott,59068.13,Mortgage,True,3,True,569,True,mark44@example.org,(504)992-4220x25220
56437,Antonio Farrell,39,Male,Single,Employed,Kingborough,138441.52,Mortgage,False,3,True,733,False,gjackson@example.org,001-757-234-7389
2158,Rhonda Johnson,31,Male,Divorced,Self-Employed,North Martin,39806.96,Mortgage,False,1,True,592,False,greenemichael@example.com,(454)540-5767
742,Terri Morales,34,Female,Divorced,Employed,West Jeremy,72795.97,Own,False,1,False,493,False,thomas27@example.org,853.223.4804x7117
77,Gabrielle Gallegos,55,Female,Married,Self-Employed,Sheltonton,25026.82,Mortgage,True,2,True,701,False,christophermartinez@example.org,(318)234-1519
71040276,John Finley,32,Male,Married,Employed,South Johnport,135249.98,Rent,True,4,True,437,True,feliciaberry@example.net,297-791-0428
6601,Brandon Caldwell,80,Male,Single,Self-Employed,Baileyton,25000.0,Own,False,3,False,822,False,yodercarolyn@example.com,+1-749-630-6004x677
629799905,Michael Wood,55,Female,Divorced,Unemployed,East Richard,233095.0,Mortgage,True,4,True,306,True,jessica05@example.net,001-271-936-7887x831
5510468,Christopher Everett,68,Female,Married,Self-Employed,Tracyborough,59148.79,Rent,False,3,True,388,True,robertbradley@example.net,750.977.1962
43,Steven Matthews,42,Male,Divorced,Employed,Collinstown,154912.37,Own,True,3,True,669,False,matthewhoward@example.com,(393)584-3808x17143
2301,Christian Barrett,25,Female,Divorced,Employed,North Rebeccaberg,57145.07,Own,True,3,True,673,True,robertscarl@example.org,+1-843-848-1530x106
67173,Roberto Castro,63,Male,Single,Employed,West Amy,172377.51,Mortgage,False,2,True,429,True,cindystone@example.org,+1-406-591-5132x07673
718038,Daniel Wilson,75,Female,Married,Employed,North Marie,113439.44,Own,False,5,True,311,True,lmckee@example.org,001-760-830-9897x053
431277061,Todd Pena,21,Male,Married,Self-Employed,Joanneburgh,122689.07,Mortgage,True,5,True,776,True,cynthia95@example.net,+1-602-256-7478x936
679815859,Kenneth Moore,45,Female,Single,Self-Employed,East Lawrence,52441.19,Own,True,3,True,498,True,johnsonfelicia@example.net,001-345-572-6873x94854
78,Annette Tucker,71,Female,Married,Employed,Crystalport,96571.75,Own,False,5,True,463,False,patrick59@example.org,+1-916-545-9591
296800,Valerie Perez,39,Female,Married,Self-Employed,Port Ryanfurt,25000.0,Mortgage,False,1,True,393,True,cynthia41@example.org,001-957-627-5459x72872
8106795,Lori Malone,24,Male,Married,Employed,Robertshire,49428.4,Mortgage,True,2,True,614,False,edward19@example.net,+1-587-991-6660x7411
741533,Maria Williamson,25,Male,Married,Employed,Granthaven,38235.35,Mortgage,False,1,True,629,True,donnarodriguez@example.net,(344)826-2742
1863596,Shawn Brown,58,Female,Divorced,Self-Employed,Gabrielleville,149899.84,Mortgage,True,4,True,597,True,lisajackson@example.com,(696)300-2012x6156
529,James Salas,41,Male,Divorced,Employed,Jasonland,34287.34,Own,False,1,False,562,False,michaelhayes@example.net,(568)830-4566x041
4382982,Jeff Deleon,77,Female,Divorced,Self-Employed,West Alison,159627.33,Mortgage,True,5,True,486,True,porterjames@example.com,001-939-692-8222x69209
546,Jacob Costa,32,Male,Married,Unemployed,Lewismouth,42346.57,Own,False,3,True,400,False,cummingstimothy@example.com,697.382.6597x7846
816642383,Marissa Davis,38,Male,Married,Unemployed,North Charlesville,31344.48,Own,True,2,True,608,False,raymondmills@example.org,305.312.7681x82996
171510408,Amy Allison,61,Male,Single,Employed,Mcleantown,40683.52,Own,True,2,False,551,True,rodriguezstacy@example.com,653-590-2445x3002
924642207,Andrew Perez,44,Female,Divorced,Unemployed,Lake Robertberg,25000.0,Own,True,2,True,324,True,jamesestrada@example.org,(495)281-2114x8498
67213408,Corey Shepard,36,Male,Divorced,Self-Employed,Jamiehaven,224375.57,Own,False,5,True,624,False,vallen@example.net,+1-318-369-6077x029
920410656,Jennifer Turner,42,Male,Single,Self-Employed,Lake Daniel,31398.87,Rent,False,1,True,493,False,dsilva@example.com,802.544.3693x75207
2258790,Michelle Hudson,18,Male,Divorced,Employed,Austinburgh,98141.48,Rent,False,4,True,601,True,hmitchell@example.net,+1-528-882-4547x368
9554,Lindsay Booth,50,Male,Divorced,Self-Employed,Robersonchester,25000.0,Own,True,2,True,482,True,erin14@example.com,001-214-812-1233x27116
496775,Charles Mccarty,24,Male,Single,Employed,Edwardborough,35840.53,Own,False,3,True,584,False,kreid@example.net,769-415-8259x1242
854989,Sonya Wilson,80,Male,Single,Employed,North Jessica,25000.0,Mortgage,True,2,True,622,False,cardenasraymond@example.org,532-665-5883x026
27893439,Shari Peterson,60,Female,Married,Unemployed,Rebeccaborough,65852.78,Mortgage,False,2,True,841,False,johnnguyen@example.org,001-843-734-3608x286
87,Mark Vargas,62,Female,Single,Unemployed,New Amberstad,25000.0,Rent,False,2,False,563,True,teresa26@example.com,603-685-0332x67229
5773449,Alisha Smith,24,Male,Single,Self-Employed,Hooverburgh,43010.7,Mortgage,True,4,True,326,True,tommy42@example.org,001-508-911-6089
966007190,Amanda Ware DDS,18,Male,Divorced,Employed,South Crystalview,41742.64,Own,True,2,True,437,False,mcortez@example.com,240.534.5881x8905
6550410,Matthew Schneider,61,Male,Divorced,Unemployed,West Malik,184216.92,Mortgage,False,5,True,507,False,brandi00@example.net,333.263.5758
7618,Jeffrey Smith,38,Female,Divorced,Self-Employed,New Sarahburgh,57152.3,Mortgage,True,1,True,611,False,david63@example.com,605-459-7653
20108416,Ernest Sandoval,41,Female,Divorced,Employed,Lisaton,162555.24,Rent,False,3,True,349,False,matthewbenson@example.com,994-796-5066x98971
1674657,Stephen Flores,63,Male,Divorced,Self-Employed,Port Daletown,25000.0,Own,True,1,True,722,True,cmiller@example.org,001-794-385-8922x3893
427,Isaiah Cantrell,39,Male,Married,Unemployed,South William,54983.72,Mortgage,False,1,False,728,False,elizabethscott@example.com,463-340-6150x09913
578,Garrett Brown,67,Female,Divorced,Unemployed,South Timothyport,227211.71,Rent,False,2,True,796,True,valeriemartinez@example.org,+1-589-714-4251x5294
720,Kenneth Rangel,70,Male,Divorced,Self-Employed,Courtneyberg,25000.0,Mortgage,True,1,True,713,False,dodsonfaith@example.net,001-458-881-6566x7131
94027,Deborah Davis,22,Female,Married,Unemployed,East Nichole,164130.9,Mortgage,False,5,True,698,False,annewall@example.net,+1-832-904-2625x42968
77193,James Torres,23,Male,Divorced,Self-Employed,Port Robert,79459.89,Mortgage,False,1,True,660,True,millerjennifer@example.org,468.351.5304x3935
573881682,Emily Fischer,18,Male,Single,Self-Employed,Timothyborough,108818.29,Own,True,3,True,635,False,tamara36@example.org,(490)918-3729x01358
3199265,Stanley Bishop,62,Female,Single,Unemployed,East Kimberly,88467.7,Own,False,3,True,700,True,brandon40@example.org,(857)329-5957
276831044,Jeffrey Frost,77,Female,Single,Employed,Taylorberg,38967.73,Own,True,2,True,353,False,qbrown@example.net,+1-322-256-3367x07277
375,Mrs. Katrina Morton,67,Male,Single,Unemployed,Lopezmouth,36410.06,Rent,True,1,True,607,False,michael96@example.net,+1-976-636-8649x4791
279814233,Timothy Strickland,59,Female,Married,Unemployed,Port Robin,25000.0,Mortgage,False,1,True,524,True,brendanharris@example.org,212.792.6289x63390
62080,Thomas Crawford,35,Female,Divorced,Self-Employed,Lake Juliafurt,55826.52,Own,True,1,True,685,False,jonesrebecca@example.net,294.621.8475
44904315,Kaylee Davis,36,Male,Divorced,Unemployed,Russellchester,66329.79,Mortgage,True,1,True,659,False,anneperez@example.org,787.823.4518x459
2105438,Dakota Santos,65,Female,Divorced,Unemployed,New Herbertland,47236.87,Own,False,4,True,370,False,edward81@example.net,5193156553
30234,Eddie Shepard,56,Female,Divorced,Unemployed,Collinsstad,25000.0,Mortgage,True,2,True,430,True,boonesamantha@example.com,961.918.8404x38738
70521851,Amber Mendoza,72,Female,Married,Self-Employed,West Joseph,207260.37,Mortgage,False,4,True,384,True,rachel08@example.net,648.500.1502x280
7828790,Raymond Le,39,Female,Married,Employed,Melindastad,44496.23,Own,False,3,True,754,False,keithgray@example.net,7886054734
39,Timothy Wright,62,Female,Married,Self-Employed,Wiseville,25000.0,Own,False,3,True,503,True,qmccann@example.com,(663)499-1042x182
6973167,Sean Clark,27,Female,Married,Unemployed,New Josephton,30523.47,Rent,False,1,True,343,False,mikayla52@example.com,001-834-975-5628x8405
3863380,Andrew Campbell,35,Male,Single,Employed,Port Jorgeland,64730.3,Own,False,4,True,389,True,yjackson@example.com,001-442-329-8778x607
36774,Tammy Saunders,64,Male,Single,Employed,Lake Valerie,25000.0,Rent,False,1,True,503,False,phillipmason@example.org,(678)526-1083x0611
694918435,Allen Le,57,Male,Married,Self-Employed,Brownhaven,189279.69,Own,True,4,True,771,False,hallalexander@example.net,(449)361-2931x22536
8468,Denise Hoffman,60,Male,Single,Employed,Michellebury,43924.2,Mortgage,False,1,True,586,False,christopherwilson@example.org,001-956-568-5173x52934
876779772,Patrick Johnson MD,48,Female,Single,Self-Employed,Wrightmouth,25000.0,Own,True,2,True,812,False,daniel21@example.net,(240)708-2015
415,Daniel Miller,72,Male,Divorced,Employed,Jacobbury,106148.78,Own,True,4,True,757,True,pcurtis@example.net,+1-229-220-2507x096
6263322,Michelle Norman,51,Female,Single,Self-Employed,Port Katherine,31065.45,Mortgage,False,1,True,773,False,garciaveronica@example.com,529-354-7990x890
22474302,Brian Joseph,39,Male,Single,Employed,Hinesbury,72048.07,Rent,True,5,True,505,False,jack53@example.org,+1-765-617-3555x297
92660342,Christina Fox,41,Female,Divorced,Self-Employed,Port James,25000.0,Own,True,2,False,334,True,mcmahonbradley@example.net,519-466-5084x7280
50606,Tonya Hamilton,63,Male,Single,Employed,Dawnport,158613.29,Rent,False,2,True,820,False,jonesstacie@example.com,+1-933-556-9667x7972
7595,Barbara Walters,40,Female,Married,Self-Employed,South Joshuamouth,25215.94,Mortgage,True,1,True,562,False,andrew68@example.net,001-764-551-6613x2456
7033220,Michelle Wheeler,41,Male,Divorced,Unemployed,South Andrewstad,25000.0,Mortgage,False,1,True,572,True,kwells@example.com,+1-694-880-2360
18222,Michael Benton,18,Female,Divorced,Unemployed,Kevinshire,123216.43,Rent,True,4,True,826,True,jessicamoore@example.net,6514248216
215116438,Tammy Hester,22,Male,Married,Employed,South Kathy,54969.3,Mortgage,True,2,True,700,True,samantharamirez@example.com,+1-780-373-1790x80897
496,Chad Castillo,40,Male,Married,Self-Employed,Troyside,264697.65,Mortgage,False,4,False,454,True,angela64@example.org,544-417-0648
8969,Chelsea Hull,38,Male,Married,Self-Employed,Lake Donaldstad,25000.0,Rent,False,2,True,460,False,mlin@example.net,001-753-668-3097x31119
751084,Christopher Brown,58,Female,Divorced,Self-Employed,North Becky,63399.27,Rent,True,2,True,620,True,fpeters@example.com,356.419.6263x1858
840669,Larry Jones,41,Female,Married,Unemployed,Jeffreyborough,69518.76,Mortgage,True,3,True,417,False,adavila@example.org,+1-232-939-8264
39691,Nicole Hawkins,44,Female,Divorced,Employed,Lake Danielton,135635.99,Mortgage,True,1,True,690,False,thomasgray@example.com,(418)587-5308
87577,Jeffrey Tyler,66,Male,Married,Employed,Lawsonborough,163667.04,Mortgage,True,4,True,500,True,joycephilip@example.com,551-841-1817x0757
63650,Keith Ryan,30,Female,Single,Self-Employed,Meganburgh,91502.84,Mortgage,False,5,True,460,False,smithkeith@example.org,464-611-8998
19417782,Nicholas Browning,21,Female,Married,Employed,Longhaven,108124.92,Rent,False,5,True,655,False,tamarawolfe@example.com,233.242.6710x5000
9194210,Diana Green,33,Female,Divorced,Unemployed,Lake Jameston,83468.36,Own,True,4,True,300,False,padkins@example.org,904.708.6406
2293,Christopher Morgan,48,Male,Married,Self-Employed,Fosterville,74136.52,Mortgage,False,3,True,494,True,michael50@example.net,247.900.0573x3137
41499,Michelle Collins,58,Female,Divorced,Self-Employed,East Jasonhaven,91268.2,Own,True,5,False,774,True,dmartinez@example.com,614.841.1833x847
6228,Steven Barr,21,Female,Single,Unemployed,Hallbury,49575.94,Own,False,2,True,677,True,allenturner@example.org,001-661-830-7234x51869
132,Erin Elliott,54,Female,Divorced,Self-Employed,Johnsonview,25000.0,Mortgage,False,4,True,665,False,kramertyler@example.com,996-888-0749x223
243,Wendy Hicks,46,Male,Married,Self-Employed,North Jennifer,123521.44,Mortgage,True,3,False,638,True,aatkins@example.com,311-448-1558
94731,Ashley Medina,60,Male,Single,Self-Employed,Micheleborough,25000.0,Mortgage,True,1,True,413,True,mike41@example.com,+1-285-756-4505x354
545417,Joseph Jones,53,Male,Married,Employed,Port Mark,130852.45,Mortgage,True,5,True,301,True,amullen@example.org,739.260.9271
99220921,Nichole Wade,24,Female,Single,Employed,Collinsstad,61882.4,Own,True,5,True,398,False,lucas51@example.com,(889)808-5383x816
8911,Tyler Camacho,50,Female,Married,Employed,New Crystal,152027.21,Rent,True,1,True,591,True,cassandranewman@example.net,(971)955-6278x317
9991,Amanda Simpson,34,Male,Married,Self-Employed,East Coreychester,57579.31,Mortgage,False,3,True,465,True,tanya15@example.com,813-510-2365x1074
6612,Tiffany Casey,42,Female,Married,Unemployed,South Kathryn,25000.0,Mortgage,True,2,True,402,False,kristy43@example.org,001-260-328-8063x9097
45228,Robert Brown,47,Male,Divorced,Employed,Edwardsbury,46929.95,Mortgage,False,1,True,611,False,michael28@example.net,316.929.7517x5643
22745,Zachary Wheeler,72,Male,Divorced,Self-Employed,Frankstad,63060.6,Rent,True,1,True,569,False,rebeccalove@example.org,245-641-5292x696
801,Lee Mendez,70,Female,Divorced,Employed,East Susan,63338.52,Mortgage,False,4,True,642,False,lancejohnson@example.org,(623)535-7792
326856,Amanda Anderson,40,Male,Divorced,Self-Employed,Port Jeffreyfurt,67939.31,Mortgage,False,2,False,332,False,flong@example.net,001-478-476-5476x3486
2139,Linda Mills,31,Male,Divorced,Unemployed,West Stephen,53648.24,Mortgage,False,2,True,574,False,shawn00@example.org,+1-341-309-3964x076
81,Jacqueline Irwin,46,Male,Married,Unemployed,Haaschester,25000.0,Rent,True,1,True,339,False,turnerlisa@example.org,001-687-628-1688x0014
588617370,Daniel Flores,26,Female,Single,Self-Employed,Alexandershire,167760.65,Mortgage,True,5,True,596,True,alexbrown@example.com,406.328.5059x27378
837097,Bradley Hawkins,73,Male,Single,Unemployed,Tommouth,25000.0,Mortgage,False,1,True,328,True,bschultz@example.org,7664518797
1993219,Stephen Robinson,18,Female,Divorced,Employed,East Spencerland,40073.48,Own,False,3,True,467,False,brownandrew@example.org,+1-802-454-1148x2792
653126864,Alexis Blair,23,Male,Single,Self-Employed,Jorgeville,128210.98,Mortgage,False,5,True,469,True,jessica26@example.net,434.455.4191
7242722,David Williams IV,70,Male,Divorced,Unemployed,North Thomaston,129910.64,Mortgage,True,4,True,522,True,slarsen@example.net,914-708-2740x80240
10578225,Amanda Day DVM,55,Female,Married,Unemployed,Lake Chad,81740.64,Mortgage,True,4,True,414,False,dawsonbarbara@example.net,390-307-7433x137
97,Ronald Thomas,27,Female,Single,Unemployed,Port Brent,47570.04,Mortgage,True,1,True,716,True,ithomas@example.org,636-582-5049
778079469,Michael Duran,72,Male,Single,Self-Employed,Gutierrezmouth,59213.79,Mortgage,True,4,True,587,False,john50@example.net,+1-209-477-5519
68518364,Bethany Webb,23,Female,Divorced,Self-Employed,West Scottland,51491.38,Mortgage,False,3,True,614,True,grantadam@example.net,999.448.3837
59309358,Rebekah Gomez,57,Female,Single,Unemployed,Pamelachester,107664.95,Own,False,4,True,594,True,joseph37@example.org,9842010155
1509293,Jonathan Barker,62,Male,Married,Unemployed,Bondfurt,25000.0,Mortgage,False,1,False,652,False,halemark@example.com,428.721.6569x220
2594,Jennifer Choi,61,Male,Single,Self-Employed,West Jessicaport,112119.21,Mortgage,False,4,True,701,True,fpotts@example.com,(267)309-7536x9984
839486409,Wayne Mullen,50,Male,Married,Self-Employed,Richardsonport,128955.37,Mortgage,False,3,True,470,False,melissaodonnell@example.com,001-580-774-9383x095
611561585,Jeffrey Franklin,61,Female,Single,Employed,Jessicaland,54374.53,Own,True,1,True,412,False,courtneyanderson@example.org,(670)921-5431x749
571459,Joseph Franklin,68,Male,Single,Unemployed,Lake Jonmouth,182179.2,Mortgage,True,4,True,600,True,dmcintosh@example.com,+1-267-512-6388x08699
685245986,Cynthia Reyes,66,Female,Married,Self-Employed,South Angela,73480.67,Own,True,3,True,485,True,arivera@example.com,567-273-4724
587423,Lauren Carroll,70,Female,Married,Unemployed,South Brianport,195360.8,Own,True,5,True,670,False,smalltabitha@example.org,345.613.2712x63462
491430,Nathan Shaw,62,Male,Divorced,Unemployed,Port Dennis,127324.08,Mortgage,False,3,True,713,True,vmason@example.net,001-743-841-0426
8732,Theresa Gregory,80,Male,Single,Employed,Lake Joseph,35322.55,Own,False,4,True,849,False,bryantmark@example.org,823.999.8985x587
4448566,Natasha Avila,38,Male,Married,Unemployed,Derekbury,41242.99,Own,False,1,True,542,False,llee@example.org,(407)858-0764x3091
80487682,Mark Russell,74,Female,Divorced,Unemployed,East Tammyfurt,89841.75,Mortgage,True,4,True,458,True,daniel02@example.org,8963124170
877968,Brian Collins,47,Female,Divorced,Employed,Padillaland,78028.6,Mortgage,True,2,True,305,False,twalters@example.org,730.952.2896x224
87933794,Karl Key,56,Female,Divorced,Self-Employed,Jonesview,33285.78,Mortgage,True,2,True,498,True,christopher59@example.net,292-807-9370x0910
1175603,Christopher Cooper,42,Female,Single,Employed,Kevinmouth,43429.36,Own,True,4,True,340,True,stephaniethompson@example.com,892.906.1955
66,Shirley Perry,78,Female,Single,Self-Employed,East Heather,29694.91,Mortgage,True,2,True,542,True,derekhenderson@example.org,001-466-702-5383x6508
646738,Anthony Dixon,50,Male,Married,Employed,Arianachester,28821.14,Mortgage,False,1,True,684,True,jonathan91@example.net,223.318.5971x39733
79900,Dominic Perez,31,Female,Divorced,Self-Employed,South Cynthia,25000.0,Mortgage,True,1,True,664,True,singhvictoria@example.org,(461)985-0292
61116,Patrick Lee,66,Male,Divorced,Unemployed,North Michael,139103.43,Rent,True,3,True,532,True,robin81@example.org,9515052536
41793,Darrell Melendez,55,Female,Married,Employed,West Kevin,35193.48,Own,False,1,True,325,False,derek12@example.net,997.329.4966x54528
921,Dwayne Fitzpatrick,62,Male,Single,Self-Employed,Port Carrietown,33969.2,Mortgage,False,3,True,411,True,joelrodriguez@example.net,(738)548-1302x53367
6605,Cynthia Guzman,42,Male,Single,Employed,Johnsonton,77639.8,Own,False,4,True,381,False,hpitts@example.org,(947)240-0794x66807
368785,Sara Oliver,22,Female,Single,Self-Employed,New Jerry,25000.0,Mortgage,True,1,True,454,False,donald07@example.com,426.948.4172x7150
7146,Michael James,50,Male,Divorced,Employed,Port Kari,238974.6,Own,True,4,True,606,True,frankdavis@example.org,(817)941-3943x93377
2085541,Jerry Kramer,61,Female,Single,Self-Employed,North Andrea,66736.01,Mortgage,False,3,True,421,False,victorialong@example.com,+1-850-751-4298x4174
324,Daniel Rhodes,73,Male,Married,Unemployed,East Scott,85957.21,Rent,True,4,False,478,True,mario08@example.net,001-296-543-9439x480
87893932,Amanda Olson,66,Female,Divorced,Self-Employed,New Bethview,89437.35,Own,True,5,True,794,True,michael48@example.net,2795956243
70316,Deborah Thomas,46,Male,Single,Unemployed,Michaelton,39963.14,Rent,True,1,True,630,True,ibarrera@example.org,3657569593
91727,Christina Pierce,58,Female,Married,Self-Employed,North Margaret,199815.98,Rent,True,5,True,487,False,foxmichelle@example.com,(246)432-2251x14387
25243426,Susan Anderson,23,Female,Single,Self-Employed,Amandastad,44796.25,Own,False,1,True,350,False,christinebarber@example.org,611.362.1667
893968,Vincent Ingram,26,Female,Married,Unemployed,Valeriestad,47971.65,Own,True,1,True,482,True,kent78@example.com,358.386.4391
504,Shelby Wilson,62,Female,Married,Self-Employed,Jamesburgh,25000.0,Mortgage,False,1,True,464,True,yvonnenguyen@example.org,+1-408-813-9822x793
